3871963,01:17:00,01:17:00,20984,9
3871963,01:18:00,01:18:00,650,10
3871963,01:19:00,01:19:00,1133,11
3871963,01:20:00,01:20:00,17788,12
3871963,01:21:00,01:21:00,20986,13
3871963,01:21:00,01:21:00,20988,14
3871963,01:22:00,01:22:00,20989,15
3871963,01:23:00,01:23:00,20991,16
3871963,01:24:00,01:24:00,342,17
3786407,04:40:00,04:40:00,136,1
3786407,04:41:00,04:41:00,15422,2
3786407,04:41:00,04:41:00,16908,3
3786407,04:42:00,04:42:00,16909,4
3786407,04:42:00,04:42:00,16910,5
3786407,04:43:00,04:43:00,16911,6
3786407,04:43:00,04:43:00,16912,7
3786407,04:44:00,04:44:00,16913,8
3786407,04:44:00,04:44:00,28451,9
3786407,04:44:00,04:44:00,28452,10
3786407,04:45:00,04:45:00,16914,11
3786407,04:46:00,04:46:00,16915,12
3786407,04:46:00,04:46:00,15504,13
3786407,04:47:00,04:47:00,15512,14
3786407,04:47:00,04:47:00,15513,15
3786407,04:47:00,04:47:00,15530,16
3786407,04:48:00,04:48:00,15559,17
3786407,04:48:00,04:48:00,15573,18
3786407,04:49:00,04:49:00,15574,19
3786407,04:49:00,04:49:00,15575,20
3786407,04:50:00,04:50:00,15578,21
3786407,04:50:00,04:50:00,15580,22
3786407,04:51:00,04:51:00,15588,23
3786407,04:51:00,04:51:00,15721,24
3786407,04:52:00,04:52:00,15741,25
3786407,04:52:00,04:52:00,15742,26
3786407,04:53:00,04:53:00,15743,27
3786407,04:54:00,04:54:00,17225,28
3786407,04:54:00,04:54:00,28698,29
3786407,04:55:00,04:55:00,15775,30
3786407,04:55:00,04:55:00,15778,32
3786407,04:56:00,04:56:00,15784,33
3786407,04:56:00,04:56:00,15790,34
3786407,04:56:00,04:56:00,15797,35
3786407,04:57:00,04:57:00,15801,36
3786407,04:57:00,04:57:00,15802,37
3786407,04:58:00,04:58:00,15973,38
3786407,04:58:00,04:58:00,15974,39
3786407,04:59:00,04:59:00,15975,40
3786407,04:59:00,04:59:00,15978,41
3786407,05:00:00,05:00:00,30489,42
3786407,05:01:00,05:01:00,15983,43
3786407,05:01:00,05:01:00,15985,44
3786407,05:02:00,05:02:00,15986,45
3786407,05:03:00,05:03:00,29964,46
3786407,05:03:00,05:03:00,17117,47
3786407,05:04:00,05:04:00,17118,48
3786407,05:05:00,05:05:00,17120,49
3786407,05:06:00,05:06:00,17121,50
3786407,05:07:00,05:07:00,21194,51
3786407,05:07:00,05:07:00,5169,52
3786407,05:07:00,05:07:00,17127,53
3786407,05:08:00,05:08:00,17129,54
3786407,05:08:00,05:08:00,17132,55
3786407,05:08:00,05:08:00,17133,56
3786407,05:09:00,05:09:00,17134,57
3786407,05:09:00,05:09:00,17135,58
3786407,05:09:00,05:09:00,17136,59
3786407,05:10:00,05:10:00,17137,60
3786407,05:10:00,05:10:00,17138,61
3786407,05:10:00,05:10:00,17158,62
3786407,05:11:00,05:11:00,17159,63
3786407,05:11:00,05:11:00,17160,64
3786407,05:11:00,05:11:00,17161,65
3786407,05:12:00,05:12:00,17162,66
3786407,05:12:00,05:12:00,5273,67
3786407,05:12:00,05:12:00,17163,68
3786407,05:13:00,05:13:00,5252,69
3786407,05:13:00,05:13:00,5328,70
3786407,05:14:00,05:14:00,143,71
3786407,05:14:00,05:14:00,17164,72
3786407,05:15:00,05:15:00,5277,73
3786407,05:15:00,05:15:00,5144,74
3786407,05:15:00,05:15:00,17165,75
3786407,05:16:00,05:16:00,17166,76
3786407,05:17:00,05:17:00,17167,77
3786407,05:17:00,05:17:00,17168,78
3786407,05:18:00,05:18:00,17169,79
3786407,05:19:00,05:19:00,31123,80
3786407,05:20:00,05:20:00,17170,81
3786407,05:20:00,05:20:00,5131,82
3786407,05:22:00,05:22:00,515,83
3822133,07:23:00,07:23:00,31487,8
3822133,07:23:00,07:23:00,25239,9
3822133,07:24:00,07:24:00,25240,10
3822133,07:25:00,07:25:00,21283,11
3822133,07:26:00,07:26:00,17350,12
3822133,07:27:00,07:27:00,21284,13
3822133,07:27:00,07:27:00,21285,14
3822133,07:27:00,07:27:00,21286,15
3822133,07:28:00,07:28:00,21287,16
3822133,07:28:00,07:28:00,21288,17
3822133,07:30:00,07:30:00,40,18
3822133,07:30:00,07:30:00,21289,19
3822133,07:31:00,07:31:00,21290,20
3822133,07:31:00,07:31:00,21291,21
3822133,07:32:00,07:32:00,21292,22
3822133,07:33:00,07:33:00,21293,23
3822133,07:33:00,07:33:00,21294,24
3822133,07:34:00,07:34:00,21295,25
3822133,07:34:00,07:34:00,21296,26
3822133,07:35:00,07:35:00,21297,27
3822133,07:36:00,07:36:00,21298,28
3822133,07:36:00,07:36:00,21299,29
3822133,07:37:00,07:37:00,21300,30
3822133,07:37:00,07:37:00,21301,31
3822133,07:38:00,07:38:00,21302,32
3822133,07:39:00,07:39:00,21303,33
3822133,07:40:00,07:40:00,21304,34
3822133,07:40:00,07:40:00,21305,35
3822133,07:41:00,07:41:00,357,36
3822133,07:41:00,07:41:00,21306,37
3822133,07:41:00,07:41:00,21307,38
3822133,07:42:00,07:42:00,21308,39
3822133,07:42:00,07:42:00,21309,40
3822133,07:43:00,07:43:00,21310,41
3822133,07:43:00,07:43:00,21311,42
3822133,07:43:00,07:43:00,21312,43
3822133,07:44:00,07:44:00,21313,44
3822133,07:44:00,07:44:00,21314,45
