2, 663, Lombard St & Broad St
2, 664, Lombard St & 22nd St
2, 669, 61St & Pine St - FS
2, 670, Spruce St & 60th St - FS
2, 671, Spruce St & 52nd St
2, 672, Spruce St & 40th St - FS
2, 673, Spruce St & 2nd St 
2, 674, Spruce St & 40th St
2, 675, Spruce St & 52nd St
2, 676, Spruce St & 60th St
2, 678, Belmont Av & Girard Av
2, 679, Spring Garden St & 33rd St
2, 680, Spring Garden St & 22nd St - FS
2, 681, Spring Garden St & Broad St
2, 684, Beach St & Columbia Av
2, 685, York St & Thompson St
2, 686, Columbia Av & Delaware Av
2, 687, Spring Garden St & Front St
2, 689, Spring Garden St & Broad St
2, 690, Spring Garden St & 22nd St 
2, 691, Haverford Av & 33rd St
2, 692, Belmont Av & Girard Av
2, 694, Coulter Av & Saint Georges Rd - FS
2, 695, Essex Av & Windsor Av
2, 696, Haverford Av & Montgomery Av
2, 698, Bala Av & City Av
2, 699, City Av & Presidential Blvd
2, 703, City Av & Presidential Blv - FS
2, 705, Montgomery Av & Haverford Av
2, 706, Haverford Av & Forrest Av - FS
2, 709, 60th St & Lansdowne Av
2, 710, 60th St & Callowhill St
2, 711, 60th St & Market St
2, 712, 60th St & Spruce St
2, 715, 60th St & Spruce St
2, 716, 60th St & Market St - FS
2, 717, 60th St & Callowhill St
2, 721, Luzerne St & 2nd St - FS
2, 722, Godfrey Loop - FS
2, 723, 5th St & Wyoming Av 
2, 724, 6th St & Erie Av 
2, 725, 8th St & Susquehanna Av - FS
2, 728, 8th St & Market St
2, 729, 8th St & Washington Av 
2, 730, 8th St & Snyder Av 
2, 732, Oregon Av & 7th St 
2, 733, 7th St & Snyder Av 
2, 734, 7th St & Washington Av 
2, 735, 7th St & Market St 
2, 736, 7th St & Spring Garden St 
2, 737, 7th St & Girard Av 
2, 738, 7th St & Susquehanna Av 
2, 740, Presidential Blvd & City Line Av
2, 741, 5th St & Erie Av 
2, 742, 5th St & Wyoming Av 
2, 744, 5th St & Godfrey Av
2, 746, 29th St & Dauphin St
2, 747, 29th St & Ridge Av
2, 748, 23rd St & Spring Garden St
2, 751, 29th St & Girard Av
2, 752, 29th St & Dauphin St
2, 753, 27th St & Allegheny Av
2, 756, 12th St & Market St 
2, 759, 10th St & Bigler St 
2, 766, 49th St & Parkside Av Loop
